name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,item_id,category,attribute_key,attribute_value
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Event Planning & Services,BusinessAcceptsCreditCards,True
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Venues & Event Spaces,ByAppointmentOnly,False
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Event Planning & Services,ByAppointmentOnly,False
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Venues & Event Spaces,WiFi,free
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Event Planning & Services,WiFi,free
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Venues & Event Spaces,WheelchairAccessible,True
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Event Planning & Services,WheelchairAccessible,True
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Venues & Event Spaces,BusinessAcceptsBitcoin,False
AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,871,Event Planning & Services,BusinessAcceptsBitcoin,False
Frontier,1100 Terminal Circle Dr,Ewing,NJ,08628,40.2770685,-74.8179248,1.5,63,1,1188,Transportation,,None
Frontier,1100 Terminal Circle Dr,Ewing,NJ,08628,40.2770685,-74.8179248,1.5,63,1,1188,Airlines,,None
Indy Limo Services,"8888 Keystone Crossing, Ste 1300",Indianapolis,IN,46240,39.916878,-86.1087732,2.0,7,1,598,Transportation,,None
Indy Limo Services,"8888 Keystone Crossing, Ste 1300",Indianapolis,IN,46240,39.916878,-86.1087732,2.0,7,1,598,Limos,,None
Extended Stay America - Indianapolis - Airport,5350 W. Southern Ave,Indianapolis,IN,46241,39.7296095,-86.2535096,1.5,18,1,2713,Event Planning & Services,WiFi,free
Extended Stay America - Indianapolis - Airport,5350 W. Southern Ave,Indianapolis,IN,46241,39.7296095,-86.2535096,1.5,18,1,2713,Event Planning & Services,RestaurantsPriceRange2,2
Extended Stay America - Indianapolis - Airport,5350 W. Southern Ave,Indianapolis,IN,46241,39.7296095,-86.2535096,1.5,18,1,2713,Event Planning & Services,BusinessAcceptsCreditCards,True
Holiday Inn Express & Suites Edmonton South,2440 Calgary Trl,Edmonton,AB,T6J 5J6,53.4560699,-113.4937667,3.0,8,1,5063,Event Planning & Services,RestaurantsPriceRange2,2
Holiday Inn Express & Suites Edmonton South,2440 Calgary Trl,Edmonton,AB,T6J 5J6,53.4560699,-113.4937667,3.0,8,1,5063,Venues & Event Spaces,RestaurantsPriceRange2,2
Holiday Inn Express & Suites Edmonton South,2440 Calgary Trl,Edmonton,AB,T6J 5J6,53.4560699,-113.4937667,3.0,8,1,5063,Event Planning & Services,WiFi,free
Holiday Inn Express & Suites Edmonton South,2440 Calgary Trl,Edmonton,AB,T6J 5J6,53.4560699,-113.4937667,3.0,8,1,5063,Venues & Event Spaces,WiFi,free
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Dealers,ByAppointmentOnly,False
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,Automotive,ByAppointmentOnly,False
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Repair,ByAppointmentOnly,False
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Rental,ByAppointmentOnly,False
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Dealers,BusinessAcceptsCreditCards,True
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,Automotive,BusinessAcceptsCreditCards,True
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Repair,BusinessAcceptsCreditCards,True
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Rental,BusinessAcceptsCreditCards,True
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Dealers,WiFi,no
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,Automotive,WiFi,no
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Repair,WiFi,no
Western Skies RV,9825 S Virgina St,Reno,NV,89511,39.4403283929,-119.7726330522,4.0,74,1,3872,RV Rental,WiFi,no
Pineapple Hill Bed & Breakfast Inn,1324 River Rd,New Hope,PA,18938,40.311334,-74.9073355,5.0,38,1,3593,Bed & Breakfast,RestaurantsPriceRange2,2
Pineapple Hill Bed & Breakfast Inn,1324 River Rd,New Hope,PA,18938,40.311334,-74.9073355,5.0,38,1,3593,Event Planning & Services,RestaurantsPriceRange2,2
Pineapple Hill Bed & Breakfast Inn,1324 River Rd,New Hope,PA,18938,40.311334,-74.9073355,5.0,38,1,3593,Bed & Breakfast,WiFi,free
Pineapple Hill Bed & Breakfast Inn,1324 River Rd,New Hope,PA,18938,40.311334,-74.9073355,5.0,38,1,3593,Event Planning & Services,WiFi,free
Pineapple Hill Bed & Breakfast Inn,1324 River Rd,New Hope,PA,18938,40.311334,-74.9073355,5.0,38,1,3593,Bed & Breakfast,BusinessAcceptsCreditCards,True
Pineapple Hill Bed & Breakfast Inn,1324 River Rd,New Hope,PA,18938,40.311334,-74.9073355,5.0,38,1,3593,Event Planning & Services,BusinessAcceptsCreditCards,True
Jeannie's Van & Taxi Service,"2954 N Campbell Ave, Ste 158",Tucson,AZ,85719,32.260067,-110.9426262,3.0,13,0,2980,Taxis,,None
Jeannie's Van & Taxi Service,"2954 N Campbell Ave, Ste 158",Tucson,AZ,85719,32.260067,-110.9426262,3.0,13,0,2980,Airport Shuttles,,None
Jeannie's Van & Taxi Service,"2954 N Campbell Ave, Ste 158",Tucson,AZ,85719,32.260067,-110.9426262,3.0,13,0,2980,Tours,,None
Jeannie's Van & Taxi Service,"2954 N Campbell Ave, Ste 158",Tucson,AZ,85719,32.260067,-110.9426262,3.0,13,0,2980,Wine Tours,,None
Jeannie's Van & Taxi Service,"2954 N Campbell Ave, Ste 158",Tucson,AZ,85719,32.260067,-110.9426262,3.0,13,0,2980,Transportation,,None
MetroLink Lambert Airport Terminal 2 Station,10101 Lambert International Blvd,St. Louis,MO,63145,38.7358844,-90.3556325,3.5,10,1,3650,Train Stations,,None
MetroLink Lambert Airport Terminal 2 Station,10101 Lambert International Blvd,St. Louis,MO,63145,38.7358844,-90.3556325,3.5,10,1,3650,Public Transportation,,None
MetroLink Lambert Airport Terminal 2 Station,10101 Lambert International Blvd,St. Louis,MO,63145,38.7358844,-90.3556325,3.5,10,1,3650,Transportation,,None
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Event Planning & Services,RestaurantsPriceRange2,2
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Tours,RestaurantsPriceRange2,2
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Event Planning & Services,WiFi,free
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Tours,WiFi,free
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Event Planning & Services,BusinessAcceptsCreditCards,True
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Tours,BusinessAcceptsCreditCards,True
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Event Planning & Services,DogsAllowed,False
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Tours,DogsAllowed,False
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Event Planning & Services,BusinessAcceptsBitcoin,False
Fairfield Inn & Suites Nashville at Opryland,211 Music City Cir,Nashville,TN,37214,36.2245221,-86.6969066,3.5,23,1,1504,Tours,BusinessAcceptsBitcoin,False
Enterprise Rent-A-Car,407 N Virginia St,Reno,NV,89501,39.530447,-119.815248,4.5,10,1,5816,Car Rental,,None
Fairfield Inn & Suites by Marriott Tampa Westshore/Airport,2215 N Lois Ave,Tampa,FL,33607,27.9616960455,-82.5129495712,4.0,36,1,1223,Event Planning & Services,RestaurantsPriceRange2,2
Fairfield Inn & Suites by Marriott Tampa Westshore/Airport,2215 N Lois Ave,Tampa,FL,33607,27.9616960455,-82.5129495712,4.0,36,1,1223,Venues & Event Spaces,RestaurantsPriceRange2,2
Fairfield Inn & Suites by Marriott Tampa Westshore/Airport,2215 N Lois Ave,Tampa,FL,33607,27.9616960455,-82.5129495712,4.0,36,1,1223,Event Planning & Services,BusinessAcceptsCreditCards,True
Fairfield Inn & Suites by Marriott Tampa Westshore/Airport,2215 N Lois Ave,Tampa,FL,33607,27.9616960455,-82.5129495712,4.0,36,1,1223,Venues & Event Spaces,BusinessAcceptsCreditCards,True
Fairfield Inn & Suites by Marriott Tampa Westshore/Airport,2215 N Lois Ave,Tampa,FL,33607,27.9616960455,-82.5129495712,4.0,36,1,1223,Event Planning & Services,WiFi,free
Fairfield Inn & Suites by Marriott Tampa Westshore/Airport,2215 N Lois Ave,Tampa,FL,33607,27.9616960455,-82.5129495712,4.0,36,1,1223,Venues & Event Spaces,WiFi,free
MTD Transit Center,1020 Chapala St,Santa Barbara,CA,93101,34.4210461,-119.7034734,2.0,13,1,441,Public Transportation,,None
MTD Transit Center,1020 Chapala St,Santa Barbara,CA,93101,34.4210461,-119.7034734,2.0,13,1,441,Transportation,,None
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Event Planning & Services,WiFi,free
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Venues & Event Spaces,WiFi,free
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Event Planning & Services,RestaurantsPriceRange2,2
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Venues & Event Spaces,RestaurantsPriceRange2,2
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Event Planning & Services,BusinessAcceptsCreditCards,True
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Venues & Event Spaces,BusinessAcceptsCreditCards,True
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Event Planning & Services,WheelchairAccessible,True
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Venues & Event Spaces,WheelchairAccessible,True
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Event Planning & Services,BusinessAcceptsBitcoin,False
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Venues & Event Spaces,BusinessAcceptsBitcoin,False
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Event Planning & Services,DogsAllowed,False
SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,2773,Venues & Event Spaces,DogsAllowed,False
AVE Malvern,"311 E Lancaster Ave, Woodview Way",Malvern,PA,19355,40.0434971,-75.5093531,4.5,5,1,5134,Real Estate,RestaurantsPriceRange2,3
AVE Malvern,"311 E Lancaster Ave, Woodview Way",Malvern,PA,19355,40.0434971,-75.5093531,4.5,5,1,5134,Apartments,RestaurantsPriceRange2,3
AVE Malvern,"311 E Lancaster Ave, Woodview Way",Malvern,PA,19355,40.0434971,-75.5093531,4.5,5,1,5134,Event Planning & Services,RestaurantsPriceRange2,3
AVE Malvern,"311 E Lancaster Ave, Woodview Way",Malvern,PA,19355,40.0434971,-75.5093531,4.5,5,1,5134,Home Services,RestaurantsPriceRange2,3
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Active Life,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Tours,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boating,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boat Tours,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Event Planning & Services,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Fishing,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boat Charters,GoodForKids,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Active Life,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Tours,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boating,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boat Tours,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Event Planning & Services,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Fishing,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boat Charters,BusinessParking,"{garage: False, street: False, validated: False, lot: False, valet: False}"
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Active Life,BikeParking,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Tours,BikeParking,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boating,BikeParking,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boat Tours,BikeParking,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Event Planning & Services,BikeParking,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Fishing,BikeParking,True
Tampa Fishing Charters,401 Channelside Walk Way,Tampa,FL,33602,27.9400711,-82.4512827,5.0,10,1,1390,Boat Charters,BikeParking,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,WiFi,free
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,BusinessParking,"{garage: False, street: True, validated: False, lot: False, valet: False}"
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,RestaurantsReservations,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,Caters,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,GoodForKids,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,BusinessAcceptsCreditCards,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,NoiseLevel,average
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,RestaurantsGoodForGroups,True
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,RestaurantsAttire,casual
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Cocktail Bars,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Venues & Event Spaces,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Lounges,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Nightlife,RestaurantsTakeOut,False
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Event Planning & Services,Alcohol,full_bar
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Restaurants,Alcohol,full_bar
Columns,3811 St Charles Ave,New Orleans,LA,70115,29.9273532,-90.0961074,3.5,293,1,5081,Bars,Alcohol,full_bar
