usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,propiedades_compartidas
376,5222,1260,12,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('TN', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5222,2589,9,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,5222,3806,21,"[('4.5 stars', 'has_rating'), ('Bars', 'has_category'), ('Beer Bar', 'has_category'), ('Beer Tours', 'has_category'), ('BikeParking=True', 'has_attribute'), ('Breweries', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Caters=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Food', 'has_category'), ('HappyHour=True', 'has_attribute'), ('Nightlife', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5336,2083,11,"[('Bars', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForDancing=False', 'has_attribute'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nightlife', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,5336,1260,8,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5336,2589,6,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
376,5336,3806,19,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('Bars', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForDancing=False', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('Music Venues', 'has_category'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nightlife', 'has_category'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5656,2083,4,"[('BikeParking=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsPriceRange2=1', 'has_attribute'), ('Tours', 'has_category')]"
376,5656,1260,6,"[('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Historical Tours', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
376,5656,2589,6,"[('5.0 stars', 'has_rating'), ('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,5656,3806,4,"[('BikeParking=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,652,2083,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state')]"
376,652,1260,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,652,2589,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,652,3806,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,774,2083,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category')]"
376,774,1260,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,774,2589,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,774,3806,7,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsAttire=casual', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,798,2083,8,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('CoatCheck=False', 'has_attribute'), ('Nashville', 'located_in_city'), ('OutdoorSeating=True', 'has_attribute'), ('RestaurantsDelivery=True', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('TN', 'in_state')]"
376,798,1260,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,798,2589,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
376,798,3806,14,"[('American (New)', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HappyHour=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('NoiseLevel=average', 'has_attribute'), ('OutdoorSeating=True', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsDelivery=True', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('TN', 'in_state'), ('open', 'status')]"
376,880,2083,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,880,1260,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,880,2589,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
376,880,3806,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,904,2083,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute')]"
376,904,1260,10,"[('Active Life', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
376,904,2589,9,"[('Active Life', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
376,904,3806,12,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsAttire=casual', 'has_attribute'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
376,934,2083,3,"[('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category')]"
376,934,1260,4,"[('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,934,2589,5,"[('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
376,934,3806,5,"[('4.5 stars', 'has_rating'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
