usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,propiedades_compartidas
276,4294,5360,9,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Nightlife', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,4294,592,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4294,4656,6,"[('Alcohol=full_bar', 'has_attribute'), ('BikeParking=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsGoodForGroups=True', 'has_attribute')]"
276,4294,880,3,"[('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4294,4088,5,"[('63102', 'has_postal_code'), ('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,4314,1442,2,"[('Transportation', 'has_category'), ('open', 'status')]"
276,4314,4326,1,"[('open', 'status')]"
276,4314,3143,2,"[('MO', 'in_state'), ('open', 'status')]"
276,4314,104,2,"[('3.5 stars', 'has_rating'), ('open', 'status')]"
276,4314,1356,2,"[('MO', 'in_state'), ('open', 'status')]"
276,4314,3438,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4314,558,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,4314,5360,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4314,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,4314,4656,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,4314,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4314,4088,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4427,1442,3,"[('3.0 stars', 'has_rating'), ('Transportation', 'has_category'), ('open', 'status')]"
276,4427,4326,2,"[('3.0 stars', 'has_rating'), ('open', 'status')]"
276,4427,3143,2,"[('MO', 'in_state'), ('open', 'status')]"
276,4427,104,1,"[('open', 'status')]"
276,4427,1356,2,"[('MO', 'in_state'), ('open', 'status')]"
276,4427,3438,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4427,558,3,"[('63103', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,4427,5360,4,"[('63103', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4427,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,4427,4656,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,4427,880,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4427,4088,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,45,1442,4,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,45,4326,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,45,3143,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,45,104,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,45,1356,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,45,3438,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,45,558,2,"[('2.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute')]"
276,45,5360,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,45,592,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,45,4656,2,"[('2.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute')]"
276,45,880,4,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,45,4088,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,4525,1442,1,"[('open', 'status')]"
276,4525,4326,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,4525,3143,6,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4525,104,5,"[('3.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4525,1356,4,"[('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4525,3438,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,4525,558,1,"[('BusinessAcceptsCreditCards=True', 'has_attribute')]"
276,4525,5360,11,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('Nightlife', 'has_category'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,4525,592,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,4525,4656,6,"[('Alcohol=full_bar', 'has_attribute'), ('BikeParking=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute')]"
276,4525,880,1,"[('open', 'status')]"
276,4525,4088,6,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Parks', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,4673,1442,5,"[('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4673,4326,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4673,3143,6,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4673,104,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('open', 'status')]"
276,4673,1356,4,"[('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('open', 'status')]"
276,4673,3438,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,4673,558,5,"[('2.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,4673,5360,10,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HappyHour=False', 'has_attribute'), ('MO', 'in_state'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,4673,592,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4673,4656,10,"[('2.5 stars', 'has_rating'), ('Alcohol=full_bar', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Restaurants', 'has_category'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute')]"
276,4673,880,3,"[('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4673,4088,4,"[('63102', 'has_postal_code'), ('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,4749,1442,7,"[('3.0 stars', 'has_rating'), ('OutdoorSeating=False', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4749,4326,6,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Resorts', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4749,3143,7,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4749,104,6,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('open', 'status')]"
276,4749,1356,3,"[('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,4749,3438,6,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,4749,558,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,4749,5360,13,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nightlife', 'has_category'), ('OutdoorSeating=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,4749,592,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4749,4656,13,"[('Alcohol=full_bar', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('NoiseLevel=loud', 'has_attribute'), ('OutdoorSeating=False', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute')]"
276,4749,880,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4749,4088,3,"[('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,4783,1442,2,"[('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4783,4326,9,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4783,3143,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Party & Event Planning', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4783,104,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('open', 'status')]"
276,4783,1356,3,"[('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('open', 'status')]"
276,4783,3438,7,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,4783,5360,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,4783,592,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4783,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state')]"
276,4783,4656,6,"[('63105', 'has_postal_code'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state')]"
276,4783,880,3,"[('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4783,4088,3,"[('4.0 stars', 'has_rating'), ('MO', 'in_state'), ('open', 'status')]"
276,5068,1442,1,"[('open', 'status')]"
276,5068,4326,1,"[('open', 'status')]"
276,5068,3143,7,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,5068,104,3,"[('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,5068,1356,7,"[('Arts & Entertainment', 'has_category'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,5068,3438,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5068,558,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5068,5360,8,"[('Arts & Entertainment', 'has_category'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,5068,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,5068,4656,3,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5068,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5068,4088,13,"[('4.0 stars', 'has_rating'), ('63102', 'has_postal_code'), ('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Landmarks & Historical Buildings', 'has_category'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Parks', 'has_category'), ('Public Services & Government', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,5111,1442,1,"[('open', 'status')]"
276,5111,4326,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,5111,3143,7,"[('4.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,5111,104,6,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('Food', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,5111,1356,4,"[('4.5 stars', 'has_rating'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,5111,3438,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5111,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5111,5360,8,"[('4.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Nightlife', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,5111,592,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('open', 'status')]"
276,5111,4656,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5111,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5111,4088,4,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,5176,1442,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('open', 'status')]"
276,5176,4326,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5176,3143,9,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5176,104,9,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Food', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,5176,1356,6,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,5176,3438,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5176,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,5176,5360,10,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5176,592,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,5176,4656,10,"[('Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute')]"
276,5176,880,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,5176,4088,9,"[('4.0 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Landmarks & Historical Buildings', 'has_category'), ('Museums', 'has_category'), ('Public Services & Government', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,5201,1442,1,"[('open', 'status')]"
276,5201,4326,3,"[('Event Planning & Services', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5201,3143,11,"[('4.5 stars', 'has_rating'), ('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5201,104,5,"[('BikeParking=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,5201,1356,7,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,5201,3438,4,"[('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5201,558,2,"[('Event Planning & Services', 'has_category'), ('MO', 'in_state')]"
276,5201,5360,9,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,5201,592,3,"[('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,5201,4656,3,"[('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state')]"
276,5201,880,2,"[('MO', 'in_state'), ('open', 'status')]"
276,5201,4088,8,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Parks', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,522,1442,6,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('OutdoorSeating=False', 'has_attribute'), ('Transportation', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,522,4326,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,522,3143,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,522,104,4,"[('3.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,522,1356,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,522,3438,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,522,558,1,"[('BusinessAcceptsCreditCards=True', 'has_attribute')]"
276,522,5360,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('OutdoorSeating=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('open', 'status')]"
276,522,592,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,522,4656,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('OutdoorSeating=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute')]"
276,522,880,4,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,522,4088,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,5241,1442,2,"[('Transportation', 'has_category'), ('open', 'status')]"
276,5241,4326,1,"[('open', 'status')]"
276,5241,3143,2,"[('MO', 'in_state'), ('open', 'status')]"
276,5241,104,2,"[('3.5 stars', 'has_rating'), ('open', 'status')]"
276,5241,1356,2,"[('MO', 'in_state'), ('open', 'status')]"
276,5241,3438,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5241,558,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5241,5360,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5241,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,5241,4656,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5241,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5241,4088,4,"[('63102', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5341,1442,1,"[('open', 'status')]"
276,5341,4326,1,"[('open', 'status')]"
276,5341,3143,4,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,5341,104,3,"[('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,5341,1356,4,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,5341,3438,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
