usuario,hotel_recomendado,propiedad,hotel_consumido,amf,attribute_frequency,attribute_tfidf,attribute_contribution_score,attribute_presence_ratio,attribute_overlap_count,attribute_overlap_ratio,attribute_novelty,attribute_specificity,attribute_stability,attribute_variability
3,2617,has_postal_code:37203,,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.25
3,2617,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.46153846153846156,6,0.11538461538461539,0,0.5,0.25,0.8333333333333334
3,2617,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.46153846153846156,6,0.11538461538461539,0,0.3333333333333333,0.5,0.8461538461538461
3,2617,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.46153846153846156,6,0.11538461538461539,0,0.3333333333333333,0.5,0.8461538461538461
3,2617,has_attribute:RestaurantsPriceRange2=2,,0.25,1,0.9162907318741551,1,0.46153846153846156,6,0.11538461538461539,0,0.5,0.25,0.8461538461538461
3,2617,has_attribute:DogsAllowed=True,,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.8461538461538461
3,2617,located_in_city:Nashville,,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.25
3,2617,"has_name:Union Station Hotel Nashville, Autograph Collection",,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.75
3,2617,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.46153846153846156,6,0.11538461538461539,0,0.5,0.25,0.5
3,2617,in_state:TN,,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.0
3,2617,has_review_count:243 reviews,,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.75
3,2617,"has_coordinates:(36.1573, -86.7849)",,0.0,0,0.0,0,0.46153846153846156,6,0.11538461538461539,1,1.0,0.0,0.75
3,2617,status:open,,1.0,4,0.0,4,0.46153846153846156,6,0.11538461538461539,0,0.2,1.0,0.0
3,2963,has_category:Public Services & Government,,0.75,3,0.6694306539426294,3,0.6190476190476191,13,0.24528301886792453,0,0.25,0.75,0.8333333333333334
3,2963,has_category:Observatories,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.8333333333333334
3,2963,has_category:Venues & Event Spaces,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.8333333333333334
3,2963,has_category:Local Flavor,,0.25,1,0.9162907318741551,1,0.6190476190476191,13,0.24528301886792453,0,0.5,0.25,0.8333333333333334
3,2963,has_category:Landmarks & Historical Buildings,,0.75,3,0.6694306539426294,3,0.6190476190476191,13,0.24528301886792453,0,0.25,0.75,0.8333333333333334
3,2963,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.6190476190476191,13,0.24528301886792453,0,0.5,0.25,0.8333333333333334
3,2963,has_category:Tours,,0.5,2,1.0216512475319814,2,0.6190476190476191,13,0.24528301886792453,0,0.3333333333333333,0.5,0.8333333333333334
3,2963,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.6190476190476191,13,0.24528301886792453,0,0.5,0.25,0.8333333333333334
3,2963,has_review_count:160 reviews,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.75
3,2963,in_state:PA,,1.0,4,0.0,4,0.6190476190476191,13,0.24528301886792453,0,0.2,1.0,0.0
3,2963,has_attribute:WheelchairAccessible=True,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.8461538461538461
3,2963,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.6190476190476191,13,0.24528301886792453,0,0.5,0.25,0.8461538461538461
3,2963,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.6190476190476191,13,0.24528301886792453,0,0.5,0.25,0.8461538461538461
3,2963,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.6190476190476191,13,0.24528301886792453,0,0.3333333333333333,0.5,0.8461538461538461
3,2963,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.6190476190476191,13,0.24528301886792453,0,0.3333333333333333,0.5,0.8461538461538461
3,2963,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.6190476190476191,13,0.24528301886792453,0,0.25,0.75,0.25
3,2963,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.6190476190476191,13,0.24528301886792453,0,0.5,0.25,0.5
3,2963,has_postal_code:19103,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.25
3,2963,status:closed,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.0
3,2963,has_name:One Liberty Observation Deck,,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.75
3,2963,"has_coordinates:(39.9527, -75.1681)",,0.0,0,0.0,0,0.6190476190476191,13,0.24528301886792453,1,1.0,0.0,0.75
3,2972,status:open,,1.0,4,0.0,4,0.4444444444444444,8,0.14545454545454545,0,0.2,1.0,0.0
3,2972,has_category:Seafood,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.8333333333333334
3,2972,has_category:Public Services & Government,,0.75,3,0.6694306539426294,3,0.4444444444444444,8,0.14545454545454545,0,0.25,0.75,0.8333333333333334
3,2972,has_category:Boat Tours,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.8333333333333334
3,2972,has_category:Restaurants,,0.25,1,0.9162907318741551,1,0.4444444444444444,8,0.14545454545454545,0,0.5,0.25,0.8333333333333334
3,2972,has_category:Landmarks & Historical Buildings,,0.75,3,0.6694306539426294,3,0.4444444444444444,8,0.14545454545454545,0,0.25,0.75,0.8333333333333334
3,2972,has_category:Tours,,0.5,2,1.0216512475319814,2,0.4444444444444444,8,0.14545454545454545,0,0.3333333333333333,0.5,0.8333333333333334
3,2972,has_category:Shopping,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.8333333333333334
3,2972,has_category:Shopping Centers,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.8333333333333334
3,2972,has_category:Local Flavor,,0.25,1,0.9162907318741551,1,0.4444444444444444,8,0.14545454545454545,0,0.5,0.25,0.8333333333333334
3,2972,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.4444444444444444,8,0.14545454545454545,0,0.5,0.25,0.5
3,2972,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.4444444444444444,8,0.14545454545454545,0,0.5,0.25,0.8461538461538461
3,2972,located_in_city:Santa Barbara,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.25
3,2972,in_state:CA,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.0
3,2972,has_name:Stearns Wharf,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.75
3,2972,"has_coordinates:(34.4100, -119.6855)",,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.75
3,2972,has_review_count:297 reviews,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.75
3,2972,has_postal_code:93190,,0.0,0,0.0,0,0.4444444444444444,8,0.14545454545454545,1,1.0,0.0,0.25
3,3069,has_attribute:WiFi=no,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.8461538461538461
3,3069,has_rating:2.0 stars,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.5
3,3069,"has_coordinates:(27.9807, -82.5351)",,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.75
3,3069,status:open,,1.0,4,0.0,4,0.1,1,0.018518518518518517,0,0.2,1.0,0.0
3,3069,has_name:Avis Rent-A-Car - Tampa Intl Airport,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.75
3,3069,has_review_count:130 reviews,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.75
3,3069,in_state:FL,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.0
3,3069,has_postal_code:33607,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.25
3,3069,located_in_city:Tampa,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.25
3,3069,has_category:Car Rental,,0.0,0,0.0,0,0.1,1,0.018518518518518517,1,1.0,0.0,0.8333333333333334
3,3119,has_attribute:GoodForDancing=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:NoiseLevel=quiet,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:DogsAllowed=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:RestaurantsGoodForGroups=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,"has_attribute:Music={dj: True, background_music: False, jukebox: False, live: False, video: False, karaoke: False}",,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: False}",,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:Alcohol=full_bar,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.1724137931034483,5,0.07246376811594203,0,0.3333333333333333,0.5,0.8461538461538461
3,3119,has_attribute:OutdoorSeating=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:RestaurantsPriceRange2=3,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:ByAppointmentOnly=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.1724137931034483,5,0.07246376811594203,0,0.3333333333333333,0.5,0.8461538461538461
3,3119,has_attribute:CoatCheck=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:HasTV=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,has_attribute:HappyHour=True,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,"has_attribute:Ambience={romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8461538461538461
3,3119,"has_name:The Roosevelt New Orleans, A Waldorf Astoria Hotel",,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.75
3,3119,has_postal_code:70112,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.25
3,3119,"has_coordinates:(29.9543, -90.0723)",,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.75
3,3119,has_category:Wedding Planning,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8333333333333334
3,3119,has_category:Bars,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8333333333333334
3,3119,has_category:Caterers,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8333333333333334
3,3119,has_category:Nightlife,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.8333333333333334
3,3119,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.1724137931034483,5,0.07246376811594203,0,0.5,0.25,0.8333333333333334
3,3119,status:open,,1.0,4,0.0,4,0.1724137931034483,5,0.07246376811594203,0,0.2,1.0,0.0
3,3119,located_in_city:New Orleans,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.25
3,3119,has_review_count:517 reviews,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.75
3,3119,in_state:LA,,0.0,0,0.0,0,0.1724137931034483,5,0.07246376811594203,1,1.0,0.0,0.0
3,3119,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.1724137931034483,5,0.07246376811594203,0,0.5,0.25,0.5
3,3136,located_in_city:New Orleans,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.25
3,3136,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.4,6,0.1111111111111111,0,0.5,0.25,0.8333333333333334
3,3136,has_category:Transportation,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.8333333333333334
3,3136,has_category:Public Transportation,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.8333333333333334
3,3136,has_category:Local Flavor,,0.25,1,0.9162907318741551,1,0.4,6,0.1111111111111111,0,0.5,0.25,0.8333333333333334
3,3136,in_state:LA,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.0
3,3136,"has_coordinates:(29.9336, -90.0700)",,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.75
3,3136,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.4,6,0.1111111111111111,0,0.5,0.25,0.8461538461538461
3,3136,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.4,6,0.1111111111111111,0,0.5,0.25,0.8461538461538461
3,3136,has_attribute:WiFi=no,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.8461538461538461
3,3136,has_review_count:298 reviews,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.75
3,3136,has_postal_code:70130,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.25
3,3136,status:open,,1.0,4,0.0,4,0.4,6,0.1111111111111111,0,0.2,1.0,0.0
3,3136,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.4,6,0.1111111111111111,0,0.5,0.25,0.5
3,3136,has_name:St. Charles Streetcar Line,,0.0,0,0.0,0,0.4,6,0.1111111111111111,1,1.0,0.0,0.75
3,3165,in_state:LA,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.0
3,3165,located_in_city:New Orleans,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.25
3,3165,has_name:Harrah's New Orleans,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.75
3,3165,status:open,,1.0,4,0.0,4,0.35,7,0.1206896551724138,0,0.2,1.0,0.0
3,3165,has_attribute:RestaurantsPriceRange2=2,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8461538461538461
3,3165,has_attribute:DogsAllowed=False,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3165,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.35,7,0.1206896551724138,0,0.3333333333333333,0.5,0.8461538461538461
3,3165,has_attribute:GoodForKids=False,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3165,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.35,7,0.1206896551724138,0,0.3333333333333333,0.5,0.8461538461538461
3,3165,has_attribute:RestaurantsGoodForGroups=True,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3165,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: False}",,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3165,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8461538461538461
3,3165,has_attribute:BusinessAcceptsBitcoin=False,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3165,has_rating:3.5 stars,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.5
3,3165,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8333333333333334
3,3165,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8333333333333334
3,3165,has_category:Casinos,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8333333333333334
3,3165,"has_coordinates:(29.9481, -90.0656)",,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.75
3,3165,has_postal_code:70130,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.25
3,3165,has_review_count:691 reviews,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.75
3,3178,has_rating:2.0 stars,,0.0,0,0.0,0,0.3333333333333333,3,0.058823529411764705,1,1.0,0.0,0.5
3,3178,status:open,,1.0,4,0.0,4,0.3333333333333333,3,0.058823529411764705,0,0.2,1.0,0.0
3,3178,"has_coordinates:(39.9584, -75.1954)",,0.0,0,0.0,0,0.3333333333333333,3,0.058823529411764705,1,1.0,0.0,0.75
3,3178,has_name:Megabus,,0.0,0,0.0,0,0.3333333333333333,3,0.058823529411764705,1,1.0,0.0,0.75
3,3178,has_review_count:415 reviews,,0.0,0,0.0,0,0.3333333333333333,3,0.058823529411764705,1,1.0,0.0,0.75
3,3178,has_postal_code:19104,,0.0,0,0.0,0,0.3333333333333333,3,0.058823529411764705,1,1.0,0.0,0.25
3,3178,has_category:Transportation,,0.0,0,0.0,0,0.3333333333333333,3,0.058823529411764705,1,1.0,0.0,0.8333333333333334
3,3178,in_state:PA,,1.0,4,0.0,4,0.3333333333333333,3,0.058823529411764705,0,0.2,1.0,0.0
3,3178,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.3333333333333333,3,0.058823529411764705,0,0.25,0.75,0.25
3,3209,has_category:Transportation,,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.8333333333333334
3,3209,has_category:Public Transportation,,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.8333333333333334
3,3209,has_category:Public Services & Government,,0.75,3,0.6694306539426294,3,0.5,7,0.1346153846153846,0,0.25,0.75,0.8333333333333334
3,3209,has_category:Train Stations,,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.8333333333333334
3,3209,has_name:30th Street Station,,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.75
3,3209,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.5,7,0.1346153846153846,0,0.25,0.75,0.25
3,3209,"has_coordinates:(39.9558, -75.1820)",,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.75
3,3209,has_postal_code:19104,,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.25
3,3209,status:open,,1.0,4,0.0,4,0.5,7,0.1346153846153846,0,0.2,1.0,0.0
3,3209,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.5,7,0.1346153846153846,0,0.3333333333333333,0.5,0.8461538461538461
3,3209,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.5,7,0.1346153846153846,0,0.5,0.25,0.8461538461538461
3,3209,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.5,7,0.1346153846153846,0,0.5,0.25,0.5
3,3209,in_state:PA,,1.0,4,0.0,4,0.5,7,0.1346153846153846,0,0.2,1.0,0.0
3,3209,has_review_count:381 reviews,,0.0,0,0.0,0,0.5,7,0.1346153846153846,1,1.0,0.0,0.75
3,3237,has_name:The Big Bus Company,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.75
3,3237,has_rating:3.5 stars,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.5
3,3237,in_state:PA,,1.0,4,0.0,4,0.4666666666666667,7,0.1320754716981132,0,0.2,1.0,0.0
3,3237,has_category:Transportation,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.8333333333333334
3,3237,has_category:Wedding Planning,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.8333333333333334
3,3237,has_category:Bus Tours,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.8333333333333334
3,3237,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.4666666666666667,7,0.1320754716981132,0,0.5,0.25,0.8333333333333334
3,3237,has_category:Tours,,0.5,2,1.0216512475319814,2,0.4666666666666667,7,0.1320754716981132,0,0.3333333333333333,0.5,0.8333333333333334
3,3237,has_review_count:150 reviews,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.75
3,3237,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.4666666666666667,7,0.1320754716981132,0,0.25,0.75,0.25
3,3237,has_postal_code:19106,,0.75,3,0.6694306539426294,3,0.4666666666666667,7,0.1320754716981132,0,0.25,0.75,0.25
3,3237,status:open,,1.0,4,0.0,4,0.4666666666666667,7,0.1320754716981132,0,0.2,1.0,0.0
3,3237,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.4666666666666667,7,0.1320754716981132,0,0.3333333333333333,0.5,0.8461538461538461
3,3237,has_attribute:WiFi=no,,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.8461538461538461
3,3237,"has_coordinates:(39.9505, -75.1508)",,0.0,0,0.0,0,0.4666666666666667,7,0.1320754716981132,1,1.0,0.0,0.75
3,3484,status:open,,1.0,4,0.0,4,0.4,4,0.0784313725490196,0,0.2,1.0,0.0
3,3484,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.4,4,0.0784313725490196,0,0.25,0.75,0.25
3,3484,has_postal_code:19106,,0.75,3,0.6694306539426294,3,0.4,4,0.0784313725490196,0,0.25,0.75,0.25
3,3484,has_name:PHLASH,,0.0,0,0.0,0,0.4,4,0.0784313725490196,1,1.0,0.0,0.75
3,3484,in_state:PA,,1.0,4,0.0,4,0.4,4,0.0784313725490196,0,0.2,1.0,0.0
3,3484,"has_coordinates:(39.9566, -75.1650)",,0.0,0,0.0,0,0.4,4,0.0784313725490196,1,1.0,0.0,0.75
3,3484,has_category:Transportation,,0.0,0,0.0,0,0.4,4,0.0784313725490196,1,1.0,0.0,0.8333333333333334
3,3484,has_category:Buses,,0.0,0,0.0,0,0.4,4,0.0784313725490196,1,1.0,0.0,0.8333333333333334
3,3484,has_review_count:41 reviews,,0.0,0,0.0,0,0.4,4,0.0784313725490196,1,1.0,0.0,0.75
3,3484,has_rating:3.5 stars,,0.0,0,0.0,0,0.4,4,0.0784313725490196,1,1.0,0.0,0.5
3,3732,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.35,7,0.1206896551724138,0,0.3333333333333333,0.5,0.8461538461538461
3,3732,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8461538461538461
3,3732,has_attribute:RestaurantsDelivery=False,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8461538461538461
3,3732,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: False}",,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3732,"has_attribute:GoodForMeal={dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8461538461538461
3,3732,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.35,7,0.1206896551724138,0,0.3333333333333333,0.5,0.8461538461538461
3,3732,has_attribute:RestaurantsPriceRange2=2,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.8461538461538461
3,3732,has_category:Airports,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8333333333333334
3,3732,has_category:Parking,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8333333333333334
3,3732,has_category:Shopping,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8333333333333334
3,3732,has_category:Shopping Centers,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8333333333333334
3,3732,has_category:Automotive,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.8333333333333334
3,3732,located_in_city:Tampa,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.25
3,3732,has_name:Tampa International Airport,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.75
3,3732,has_review_count:1849 reviews,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.75
3,3732,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.35,7,0.1206896551724138,0,0.5,0.25,0.5
3,3732,status:open,,1.0,4,0.0,4,0.35,7,0.1206896551724138,0,0.2,1.0,0.0
3,3732,"has_coordinates:(27.9808, -82.5347)",,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.75
3,3732,in_state:FL,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.0
3,3732,has_postal_code:33607,,0.0,0,0.0,0,0.35,7,0.1206896551724138,1,1.0,0.0,0.25
3,3737,has_postal_code:19107,,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.25
3,3737,has_review_count:250 reviews,,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.75
3,3737,has_name:Septa 5th Street Station,,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.75
3,3737,has_rating:2.0 stars,,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.5
3,3737,has_category:Transportation,,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.8333333333333334
3,3737,has_category:Public Transportation,,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.8333333333333334
3,3737,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.3,3,0.057692307692307696,0,0.25,0.75,0.25
3,3737,"has_coordinates:(39.9507, -75.1491)",,0.0,0,0.0,0,0.3,3,0.057692307692307696,1,1.0,0.0,0.75
3,3737,status:open,,1.0,4,0.0,4,0.3,3,0.057692307692307696,0,0.2,1.0,0.0
3,3737,in_state:PA,,1.0,4,0.0,4,0.3,3,0.057692307692307696,0,0.2,1.0,0.0
